"LOCATION","Country","STATISTICS","Reference Statistics","UNIT_MEASURE","Unit of measurement","TIME","Year","Value","Flag Codes","Flags"
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",86963.67733457,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",122530.466266222,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",90194.3628137048,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",81072.1010998018,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",78371.6460535652,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",78881.3623211975,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",76355.59,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",75260.4828690893,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",76548.702413881,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",80681.5775454179,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",80878.3338924367,,
"IRL","Ireland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",96812.1518284004,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",1263039.10329768,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",1296350.79383641,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",1310659.67922053,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",1348581.81342229,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",1297830.84506587,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",1370839.22759831,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",1354241.86977436,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",1316063.4203561,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",1464016.08140874,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",1580528.95599342,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",1668625.27089863,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",1715153.24764058,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",1746834.37753832,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",1856007.54157464,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",1817787.71816002,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",1909394.84701995,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",2100274.12623514,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",2213929.30887444,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",2273688.89171267,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",2356734.96868989,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",2453512.136,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",2494501.11107804,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",2476004.32375709,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",2536273.01204818,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",2544679.13302804,,
"SAU","Saudi Arabia","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",2440179.74748847,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",13380019.3208452,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",15404796.7598726,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",16543779.722052,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",18296242.6914174,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",19717005.5903288,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",20034030.9055438,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",21031116.2677549,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",21712897.7697239,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",21716828.4582142,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",21537975.1191348,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",22066880.4521567,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",21682719.8914178,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",23449526.279354,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",27570311.7628823,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",30924631.709193,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",30726590.779647,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",31877309.0539647,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",34016358.8338462,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",35275955.9889612,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",37038366.0598057,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",39700060,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",40978255.1855908,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",41759154.6817032,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",43306551.8417578,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",45354413.6239045,,
"CHL","Chile","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",47300540.0512197,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",2251662.26160221,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",2348634.58651258,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",2410798.66309686,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",2423271.48490847,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",2480415.11674089,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",2583465.41077887,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",2654135.05526285,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",2751484.1952378,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",2832627.60467461,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",2961640.77076473,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",3117930.05023502,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",3292648.81514228,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",3469150.11642157,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",3579852.48528918,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",3524790.71424677,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",3631936.42539267,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",3751215.28824336,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",3834242.9332092,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",3929531.00043257,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",4002109.78155347,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",4049884.196,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",4066047.34014533,,
"ZAF","South Africa","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",4123562.10921582,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",11245869.1686079,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",11715050.2343534,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",12273236.6924753,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",12825549.7120699,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",13338504.2916346,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",13668411.817396,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",13896768.5129885,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",14181825.3095577,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",14605790.699579,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",15108518.2828831,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",15583832.2395972,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",15984587.138861,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",16212829.1516016,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",16111690.6221778,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",16072283.0633425,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",16343268.8159763,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",16673932.550771,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",17026692.5261338,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",17368999.3284173,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",17878355,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",18267489.0039269,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",18545988.1878876,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",18982539.0909723,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",19531349.5947663,,
"USA","United States","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",19467607.936123,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",392533.841269829,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",444989.957742671,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",435628.830980811,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",437038.85621345,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",439602.632218426,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",456493.774011478,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",481750.615972073,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",495574.062708454,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",517527.908988371,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",517596.021977509,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",545356.534662446,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",581614.394029468,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",600956.576075963,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",644756.753663524,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",675652.701696224,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",713883.688030338,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",719136.827794058,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",713119.249865312,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",718341.722457019,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",736770.897847323,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",750622.2,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",763643.319415172,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",803742.575710542,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",852183.11099391,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",897703.479802164,,
"POL","Poland","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",1019348.99869545,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",1211251.89203441,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",1244531.28488213,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",1309344.33287769,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",1343940.65784667,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",1389101.35389293,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",1476585.08942196,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",1512298.70901911,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",1530628.50360466,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",1563175.11911766,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",1613557.12516577,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",1669428.91260628,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",1702349.81714704,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",1724104.93954372,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",1807049.10722542,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",1713366.84430615,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",1761683.08242204,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",1837513.19035812,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",1865361.49474716,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",1908527.4316421,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",1993783.75,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",1984249.68572024,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",1987945.52887493,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",2057246.26838519,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",2105508.88741948,,
"CAN","Canada","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",2128140.98323788,,
"CRI","Costa Rica","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",2151385.08063067,,
