Year,Month,weight,annual_weight,estimate,date,Model,Variant
2016,7,0.04534682359301996,0.6225564030412736,38.47186990716463,2016-07-01,Elastic Net,positive_part
2016,8,0.048563569193891994,0.6225564030412736,41.20093025749625,2016-08-01,Elastic Net,positive_part
2016,9,0.05233845492994535,0.6225564030412736,44.40351208010069,2016-09-01,Elastic Net,positive_part
2016,10,0.052259755410116154,0.6225564030412736,44.33674405868869,2016-10-01,Elastic Net,positive_part
2016,11,0.05447458215277627,0.6225564030412736,46.21578474024251,2016-11-01,Elastic Net,positive_part
2016,12,0.04873812253502823,0.6225564030412736,41.3490198677482,2016-12-01,Elastic Net,positive_part
2017,1,0.05068057274797393,0.6049543228423154,46.045810871732606,2017-01-01,Elastic Net,positive_part
2017,2,0.05252466964199717,0.6049543228423154,47.721264249767636,2017-02-01,Elastic Net,positive_part
2017,3,0.055707611699841564,0.6049543228423154,50.61312478062649,2017-03-01,Elastic Net,positive_part
2017,4,0.055768662949522915,0.6049543228423154,50.6685928652176,2017-04-01,Elastic Net,positive_part
2017,5,0.050344852472570326,0.6049543228423154,45.74079237117395,2017-05-01,Elastic Net,positive_part
2017,6,0.04866670769197945,0.6049543228423154,44.216114708852906,2017-06-01,Elastic Net,positive_part
2017,7,0.04417522930443346,0.6049543228423154,40.13538410235665,2017-07-01,Elastic Net,positive_part
2017,8,0.04755281570306196,0.6049543228423154,43.20408865878655,2017-08-01,Elastic Net,positive_part
2017,9,0.050173258207429364,0.6049543228423154,45.58489048114114,2017-09-01,Elastic Net,positive_part
2017,10,0.05902903096221669,0.6049543228423154,53.630798711455704,2017-10-01,Elastic Net,positive_part
2017,11,0.047674538713275275,0.6049543228423154,43.314680043278045,2017-11-01,Elastic Net,positive_part
2017,12,0.042656372748013344,0.6049543228423154,38.75542768225073,2017-12-01,Elastic Net,positive_part
2018,1,0.051516008547716055,0.6092262913264841,49.58813594632794,2018-01-01,Elastic Net,positive_part
2018,2,0.0563429591742286,0.6092262913264841,54.234448628957715,2018-02-01,Elastic Net,positive_part
2018,3,0.05081145458356913,0.6092262913264841,48.90994835492552,2018-03-01,Elastic Net,positive_part
2018,4,0.054715585442039215,0.6092262913264841,52.66797575688836,2018-04-01,Elastic Net,positive_part
2018,5,0.04919025677073345,0.6092262913264841,47.34942028209699,2018-05-01,Elastic Net,positive_part
2018,6,0.04546147149220282,0.6092262913264841,43.76017653983038,2018-06-01,Elastic Net,positive_part
2018,7,0.04409231762394743,0.6092262913264841,42.44226022479593,2018-07-01,Elastic Net,positive_part
2018,8,0.046495611568552336,0.6092262913264841,44.755616212647176,2018-08-01,Elastic Net,positive_part
2018,9,0.05229526625114072,0.6092262913264841,50.3382316549047,2018-09-01,Elastic Net,positive_part
2018,10,0.055237032866722525,0.6092262913264841,53.16990916580353,2018-10-01,Elastic Net,positive_part
2018,11,0.05490852225598379,0.6092262913264841,52.8536923375911,2018-11-01,Elastic Net,positive_part
2018,12,0.048159804749648046,0.6092262913264841,46.35753064723869,2018-12-01,Elastic Net,positive_part
2019,1,0.05345665591069913,0.6092262913264841,55.44137777623016,2019-01-01,Elastic Net,positive_part
2019,2,0.05933699281177061,0.6092262913264841,61.540037971668234,2019-02-01,Elastic Net,positive_part
2019,3,0.05270708695095885,0.6092262913264841,54.663979056495066,2019-03-01,Elastic Net,positive_part
2019,4,0.057018298345681694,0.6092262913264841,59.13525574853705,2019-04-01,Elastic Net,positive_part
2019,5,0.050974970341450834,0.6092262913264841,52.86755296765332,2019-05-01,Elastic Net,positive_part
2019,6,0.0471158252528289,0.6092262913264841,48.86512675698663,2019-06-01,Elastic Net,positive_part
2019,7,0.045068110203173306,0.6092262913264841,46.7413847886211,2019-07-01,Elastic Net,positive_part
2019,8,0.04570842634490351,0.6092262913264841,47.40547438616693,2019-08-01,Elastic Net,positive_part
2019,9,0.05047760030008709,0.6092262913264841,52.3517167282168,2019-09-01,Elastic Net,positive_part
2019,10,0.05287696660286954,0.6092262913264841,54.84016594655809,2019-10-01,Elastic Net,positive_part
2019,11,0.048568956113385846,0.6092262913264841,50.37220900195572,2019-11-01,Elastic Net,positive_part
2019,12,0.0459164021486748,0.6092262913264841,47.62117185000494,2019-12-01,Elastic Net,positive_part
2020,1,0.055987882948681435,0.6225564030412736,60.43115228354612,2020-01-01,Elastic Net,positive_part
2020,2,0.05779680920707736,0.6225564030412736,62.383637221957315,2020-02-01,Elastic Net,positive_part
2020,3,0.05366001960212688,0.6225564030412736,57.91854675209805,2020-03-01,Elastic Net,positive_part
2020,4,0.05782568475012018,0.6225564030412736,62.41480436468515,2020-04-01,Elastic Net,positive_part
2020,5,0.05087781978943158,0.6225564030412736,54.915548036851895,2020-05-01,Elastic Net,positive_part
2020,6,0.04584191750905682,0.6225564030412736,49.47999017035193,2020-06-01,Elastic Net,positive_part
2020,7,0.04906489975311613,0.6225564030412736,52.95875236924483,2020-07-01,Elastic Net,positive_part
2020,8,0.047602146798886476,0.6225564030412736,51.379913487065934,2020-08-01,Elastic Net,positive_part
2020,9,0.05447878721190415,0.6225564030412736,58.80229279687417,2020-09-01,Elastic Net,positive_part
2020,10,0.054321175797707386,0.6225564030412736,58.632173141132235,2020-10-01,Elastic Net,positive_part
2020,11,0.04682393505370841,0.6225564030412736,50.539941871693266,2020-11-01,Elastic Net,positive_part
2020,12,0.04827532461945682,0.6225564030412736,52.10651555248212,2020-12-01,Elastic Net,positive_part
2021,1,0.04938289506536262,0.6225564030412736,56.296389389693495,2021-01-01,Elastic Net,positive_part
2021,2,0.05442851437582204,0.6225564030412736,62.04838406391854,2021-02-01,Elastic Net,positive_part
2021,3,0.05333966131916067,0.6225564030412736,60.80709402645046,2021-03-01,Elastic Net,positive_part
2021,4,0.05143248110953919,0.6225564030412736,58.632912873744495,2021-04-01,Elastic Net,positive_part
2021,5,0.051864363730451765,0.6225564030412736,59.12525809095693,2021-05-01,Elastic Net,positive_part
2021,6,0.04679585033730367,0.6225564030412736,53.347164213919754,2021-06-01,Elastic Net,positive_part
2021,7,0.047768283292270786,0.6225564030412736,54.45573559710294,2021-07-01,Elastic Net,positive_part
