Country,Lag,MAE,RMSE,MAPE,Model,Sub-Model,Variation
AU,2,1224.184614,1271.180175,8.03692165,RF,Macros,KWO
AU,3,1207.272708,1287.763262,7.69541442,RF,Macros,KWO
AT,1,210.7372567,264.1316389,3.737935815,RF,Macros,KWO
AT,2,242.6789572,301.8426586,4.04710105,RF,Macros,KWO
AT,3,222.3189998,260.3947011,3.718994318,RF,Macros,KWO
BE,1,294.6175568,478.9300601,2.152721166,RF,Macros,KWO
BE,2,360.9067601,600.0674468,2.436629831,RF,Macros,KWO
BE,3,460.7170205,633.8904801,3.543585469,RF,Macros,KWO
CA,1,1146.949586,1401.656249,6.92388194,RF,Macros,KWO
CA,2,972.0172264,1203.879958,5.640812039,RF,Macros,KWO
CA,3,984.3918068,1222.543755,5.778384503,RF,Macros,KWO
CZ,1,363.4809405,487.2877683,4.898604529,RF,Macros,KWO
CZ,2,385.2647196,494.7384934,5.555084124,RF,Macros,KWO
CZ,3,418.0913304,524.3674316,6.355609751,RF,Macros,KWO
DK,1,117.3224292,128.1818171,2.484879871,RF,Macros,KWO
DK,2,101.6670431,143.0648427,1.736055056,RF,Macros,KWO
DK,3,94.86605909,144.7215673,1.553778777,RF,Macros,KWO
FI,1,203.5293495,268.8297679,3.967772077,RF,Macros,KWO
FI,2,212.0799989,292.0406561,3.769639055,RF,Macros,KWO
FI,3,238.9754949,303.7014355,4.503142152,RF,Macros,KWO
FR,1,775.9843531,1177.794809,1.675348647,RF,Macros,KWO
FR,2,864.5379011,1148.588138,1.91032074,RF,Macros,KWO
FR,3,888.772198,1121.970584,1.981700686,RF,Macros,KWO
DE,1,2944.633845,3467.031199,3.990467733,RF,Macros,KWO
DE,2,2726.991937,3228.381798,3.672615002,RF,Macros,KWO
DE,3,2681.944192,3363.366259,3.79566088,RF,Macros,KWO
GR,1,241.099853,302.6701118,19.56441466,RF,Macros,KWO
GR,2,158.0616354,184.6965145,11.81205344,RF,Macros,KWO
GR,3,183.401643,196.2475902,12.51887244,RF,Macros,KWO
HU,1,163.7348862,208.3693539,6.749442692,RF,Macros,KWO
HU,2,198.8979164,265.3652598,7.534092289,RF,Macros,KWO
HU,3,246.2591193,348.5627641,8.306993289,RF,Macros,KWO
IS,1,25.98811558,45.09507881,8.954768041,RF,Macros,KWO
IS,2,29.61667984,45.01878304,12.05429627,RF,Macros,KWO
IS,3,28.69802327,46.08356955,11.07865412,RF,Macros,KWO
IE,1,94.71949887,107.8436192,3.298507542,RF,Macros,KWO
IE,2,109.6247401,123.3037952,4.875882207,RF,Macros,KWO
IE,3,142.9891643,153.165777,5.998088573,RF,Macros,KWO
IT,1,1130.317632,1279.45082,5.347947528,RF,Macros,KWO
IT,2,1244.318199,1379.455444,5.88042753,RF,Macros,KWO
IT,3,1292.672013,1371.390152,5.993891552,RF,Macros,KWO
JP,1,5062.623752,6148.242623,4.558082698,RF,Macros,KWO
JP,2,4198.66654,5118.884333,3.748298286,RF,Macros,KWO
JP,3,4566.47172,5360.185631,3.996254367,RF,Macros,KWO
KR,1,3532.725603,4667.080217,7.905682164,RF,Macros,KWO
KR,2,3716.159894,4563.173717,8.341812796,RF,Macros,KWO
KR,3,3385.669684,4126.826311,7.213012091,RF,Macros,KWO
LU,1,45.71136303,45.96787162,6.087539822,RF,Macros,KWO
LU,2,45.85764807,46.16984668,6.067208191,RF,Macros,KWO
LU,3,58.16128992,59.37971597,7.831005023,RF,Macros,KWO
MX,1,593.343014,762.346901,7.600830066,RF,Macros,KWO
MX,2,662.729459,793.0837467,8.706449317,RF,Macros,KWO
MX,3,650.2019481,794.1481496,8.625494703,RF,Macros,KWO
NL,1,412.5725202,580.0442548,3.330997127,RF,Macros,KWO
NL,2,415.5542983,578.0519366,3.235679217,RF,Macros,KWO
NL,3,420.0455811,520.3366307,3.369461046,RF,Macros,KWO
NZ,1,217.4028233,320.9091091,9.844949397,RF,Macros,KWO
NZ,2,257.4631198,351.6383866,12.22814291,RF,Macros,KWO
NZ,3,238.453374,349.9516966,10.69019979,RF,Macros,KWO
NO,1,259.4791431,292.1196345,5.11824641,RF,Macros,KWO
NO,2,296.7998106,353.9885614,5.486258869,RF,Macros,KWO
NO,3,350.3119598,406.7154227,6.508214209,RF,Macros,KWO
PL,1,1164.521109,1344.64863,9.746033315,RF,Macros,KWO
PL,2,1253.929167,1449.950641,10.40210144,RF,Macros,KWO
PL,3,854.5907149,1005.34843,7.109396307,RF,Macros,KWO
PT,1,202.1187423,327.6693356,7.844384459,RF,Macros,KWO
PT,2,226.2703449,338.2014267,8.276279034,RF,Macros,KWO
PT,3,214.1914242,330.9880889,8.674097872,RF,Macros,KWO
SK,1,147.2646745,243.1127674,9.476287543,RF,Macros,KWO
SK,2,164.7531023,256.7766385,11.02911461,RF,Macros,KWO
SK,3,166.6306234,254.3666894,11.65576624,RF,Macros,KWO
ES,1,411.1433597,474.9016637,4.510553549,RF,Macros,KWO
ES,2,358.4592488,449.0504137,4.315077949,RF,Macros,KWO
ES,3,321.1520691,400.3515106,3.592153489,RF,Macros,KWO
SE,1,743.7672952,1080.969848,5.232031943,RF,Macros,KWO
SE,2,629.4861415,1040.075876,4.617459617,RF,Macros,KWO
SE,3,600.784061,785.1255562,4.468876738,RF,Macros,KWO
CH,1,679.9869504,755.8481411,7.428125333,RF,Macros,KWO
CH,2,576.6615164,634.5171822,6.278903312,RF,Macros,KWO
CH,3,1349.85241,1358.064857,13.65885438,RF,Macros,KWO
TR,1,626.8966137,870.4843105,7.195038664,RF,Macros,KWO
TR,2,788.6924041,1051.323197,6.523472114,RF,Macros,KWO
TR,3,682.7186577,1011.435984,5.072446216,RF,Macros,KWO
GB,1,1073.073319,1379.418618,2.5451192,RF,Macros,KWO
GB,2,1222.280263,1395.259543,2.911297111,RF,Macros,KWO
GB,3,1323.195623,1355.161391,3.252466776,RF,Macros,KWO
US,1,8605.059539,9408.513032,2.904027861,RF,Macros,KWO
US,2,8005.817857,10121.28429,2.844877492,RF,Macros,KWO
US,3,6437.66112,8436.800694,2.316498733,RF,Macros,KWO
AR,1,220.2535587,270.9012385,6.879428185,RF,Macros,KWO
AR,2,177.3335507,209.447784,5.644633562,RF,Macros,KWO
AR,3,217.6002796,239.805429,6.60452889,RF,Macros,KWO
CL,1,106.2632487,152.493841,9.084197772,RF,Macros,KWO
CL,2,102.8924326,155.725218,8.94183517,RF,Macros,KWO
CL,3,106.3787424,157.0499185,9.143896467,RF,Macros,KWO
CN,1,6432.091576,6903.0362,3.169693724,RF,Macros,KWO
CN,2,13930.73506,21916.9949,5.545422543,RF,Macros,KWO
CN,3,11450.38502,15717.59436,5.281715027,RF,Macros,KWO
EE,1,59.34132361,78.78366489,11.93458865,RF,Macros,KWO
EE,2,51.09839987,76.13773052,9.413908824,RF,Macros,KWO
EE,3,43.36125828,67.83687979,7.911052372,RF,Macros,KWO
IL,1,374.0869638,470.4542902,4.394379246,RF,Macros,KWO
IL,2,551.7232805,691.1437989,7.179802574,RF,Macros,KWO
IL,3,517.7444935,556.9373642,5.917918081,RF,Macros,KWO
RO,1,139.5523066,150.5949666,10.14710732,RF,Macros,KWO
RO,2,190.5269433,211.6806532,14.37946522,RF,Macros,KWO
RO,3,225.9734018,249.7708926,17.89145785,RF,Macros,KWO
RU,1,1227.480945,1605.360961,4.08430789,RF,Macros,KWO
RU,2,1316.060333,1413.167763,4.141894757,RF,Macros,KWO
RU,3,1569.488195,1941.481278,5.320903887,RF,Macros,KWO
SG,1,454.0774368,479.3769118,5.296213475,RF,Macros,KWO
SG,2,361.158672,401.9355967,3.837398455,RF,Macros,KWO
SG,3,393.186985,441.2224523,4.21652599,RF,Macros,KWO
SI,1,62.01955442,75.5078553,6.852650648,RF,Macros,KWO
SI,2,71.27988512,83.06636736,8.373471354,RF,Macros,KWO
SI,3,59.59299228,73.7036341,6.920480425,RF,Macros,KWO
ZA,1,440.4454822,491.2881494,12.94270984,RF,Macros,KWO
ZA,2,278.3266991,368.1137184,7.984744783,RF,Macros,KWO
ZA,3,333.9435831,379.9768107,9.214839504,RF,Macros,KWO
TW,1,1819.840548,2285.924141,5.124716508,RF,Macros,KWO
TW,2,774.4746478,1162.315385,2.245219727,RF,Macros,KWO
TW,3,461.0223718,542.4699148,1.375627526,RF,Macros,KWO
LV,1,31.64945309,42.20157771,13.63611268,RF,Macros,KWO
LV,2,32.08088606,43.28224511,13.48847982,RF,Macros,KWO
LV,3,32.48347415,43.05648057,13.95098092,RF,Macros,KWO
LT,1,73.47816242,82.46580864,10.73845797,RF,Macros,KWO
LT,2,72.04908215,79.30348569,10.52594734,RF,Macros,KWO
LT,3,74.13638022,88.5154421,11.0310541,RF,Macros,KWO
CO,1,141.1249653,206.7983609,9.686488217,RF,Macros,KWO
CO,2,145.1274618,199.0037096,8.956105895,RF,Macros,KWO
CO,3,137.9301871,213.0802857,8.062774084,RF,Macros,KWO
CA,1,547.1473905,771.4825789,2.121575172,LinReg,MGT,KWO
CA,2,668.6623729,960.7983922,2.566808119,LinReg,MGT,KWO
CA,3,1142.293391,2001.461432,4.301110952,LinReg,MGT,KWO
DE,1,1234.825373,1627.692685,1.273194462,LinReg,MGT,KWO
DE,2,1541.422467,2515.782704,1.631030043,LinReg,MGT,KWO
DE,3,2366.447201,4596.443471,2.434246985,LinReg,MGT,KWO
JP,1,4604.364051,5882.44706,3.082792126,LinReg,MGT,KWO
JP,2,4541.737067,5514.902237,3.031500664,LinReg,MGT,KWO
JP,3,5102.040001,7252.783255,3.420082725,LinReg,MGT,KWO
KR,1,1386.338832,1964.674047,2.384424441,LinReg,MGT,KWO
KR,2,1363.284507,1917.715648,2.319362668,LinReg,MGT,KWO
KR,3,1349.377295,2003.277197,2.225502776,LinReg,MGT,KWO
CH,1,339.9077762,404.1412171,2.140008305,LinReg,MGT,KWO
CH,2,349.7750872,416.6172765,2.205407428,LinReg,MGT,KWO
CH,3,363.8806516,429.7137349,2.366761864,LinReg,MGT,KWO
GB,1,1310.455426,1583.823351,2.334140901,LinReg,MGT,KWO
GB,2,1344.264486,1866.652159,2.378741218,LinReg,MGT,KWO
GB,3,1537.788987,2032.950223,2.782770204,LinReg,MGT,KWO
US,1,5039.624911,8641.156863,1.353118501,LinReg,MGT,KWO
US,2,5647.053754,9238.272261,1.488705325,LinReg,MGT,KWO
US,3,6410.727865,11478.40204,1.61435543,LinReg,MGT,KWO
CN,1,18958.31978,25181.16188,14.82438349,LinReg,MGT,KWO
CN,2,18126.00182,23538.23968,14.66980958,LinReg,MGT,KWO
CN,3,18734.47891,24450.26026,14.81368605,LinReg,MGT,KWO
CA,1,956.2576342,1081.91155,6.602773836,LinReg,AGT,KWO
CA,2,2719.454716,4468.748859,12.93761844,LinReg,AGT,KWO
CA,3,1623.401565,1965.435301,9.060416072,LinReg,AGT,KWO
DE,1,3699.701572,4769.490441,4.614992128,LinReg,AGT,KWO
DE,2,3353.388279,3915.924062,4.239137067,LinReg,AGT,KWO
DE,3,2988.41165,3600.171829,3.946282983,LinReg,AGT,KWO
JP,1,6071.980005,7452.879929,5.78857484,LinReg,AGT,KWO
JP,2,9593.481545,13645.28436,7.399791285,LinReg,AGT,KWO
JP,3,8825.334556,12874.28024,6.932394526,LinReg,AGT,KWO
KR,1,6944.173136,8889.025419,14.78275184,LinReg,AGT,KWO
KR,2,3015.069745,4124.485593,7.496219222,LinReg,AGT,KWO
KR,3,4251.387505,5429.765378,8.856324419,LinReg,AGT,KWO
CH,1,887.046202,1114.479548,6.338350304,LinReg,AGT,KWO
CH,2,1920.618377,2852.12127,12.54976133,LinReg,AGT,KWO
CH,3,1079.515133,1428.255535,7.495021963,LinReg,AGT,KWO
GB,1,4408.631876,8616.799895,9.011581555,LinReg,AGT,KWO
GB,2,2816.590452,4427.634675,6.367162439,LinReg,AGT,KWO
GB,3,1558.04099,1986.741642,4.066876647,LinReg,AGT,KWO
US,1,11893.60559,14691.81041,3.916524755,LinReg,AGT,KWO
US,2,10097.74425,11855.95315,3.515575193,LinReg,AGT,KWO
US,3,10251.727,12129.448,3.483170407,LinReg,AGT,KWO
CN,1,43488.62988,55473.69877,67.24749917,LinReg,AGT,KWO
CN,2,86109.02384,172421.4514,66.62554484,LinReg,AGT,KWO
CN,3,90244.03743,188736.5612,63.69457219,LinReg,AGT,KWO
CA,1,173.9165958,339.3624129,0.672078644,LinReg,MGTwRD,KWO
CA,2,217.6184594,474.5821368,0.825674602,LinReg,MGTwRD,KWO
CA,3,283.4385929,491.5175611,1.054785382,LinReg,MGTwRD,KWO
DE,1,755.2460512,1243.297979,0.774751517,LinReg,MGTwRD,KWO
DE,2,2094.000841,7406.609662,2.38233368,LinReg,MGTwRD,KWO
DE,3,2965.929825,10700.71119,3.417656604,LinReg,MGTwRD,KWO
JP,1,1376.876974,2438.950413,0.899011002,LinReg,MGTwRD,KWO
JP,2,1974.99238,4578.140023,1.297350697,LinReg,MGTwRD,KWO
JP,3,2056.905575,4787.47016,1.345465278,LinReg,MGTwRD,KWO
KR,1,787.6070198,1339.82998,1.49082882,LinReg,MGTwRD,KWO
KR,2,1355.367128,2993.081151,2.711719853,LinReg,MGTwRD,KWO
KR,3,1513.062121,3307.285888,3.069406289,LinReg,MGTwRD,KWO
CH,1,245.843265,383.738826,1.838896896,LinReg,MGTwRD,KWO
CH,2,656.1303628,1436.199775,4.339408381,LinReg,MGTwRD,KWO
CH,3,676.6820888,1489.104285,4.462877905,LinReg,MGTwRD,KWO
GB,1,1021.559514,2202.197553,2.179135155,LinReg,MGTwRD,KWO
GB,2,6723.868101,27981.15073,16.67239888,LinReg,MGTwRD,KWO
GB,3,7656.298253,31018.11284,18.92972877,LinReg,MGTwRD,KWO
US,1,2081.926974,2868.114485,0.460222982,LinReg,MGTwRD,KWO
US,2,19947.12616,94247.44019,5.14477929,LinReg,MGTwRD,KWO
US,3,22563.28549,96592.63856,5.600234345,LinReg,MGTwRD,KWO
CN,1,4808.187725,7539.273649,2.409156568,LinReg,MGTwRD,KWO
CN,2,5042.153886,8155.76892,2.420942665,LinReg,MGTwRD,KWO
CN,3,5327.870219,8513.092921,2.524506057,LinReg,MGTwRD,KWO
CA,1,644.1823462,775.6435098,3.552616715,LinReg,AGTwRD,KWO
CA,2,2320.286911,4603.473577,9.644505225,LinReg,AGTwRD,KWO
CA,3,14758.11312,35045.29779,53.77167218,LinReg,AGTwRD,KWO
DE,1,2143.256055,2691.28719,2.791728922,LinReg,AGTwRD,KWO
DE,2,1756.722646,2074.023555,2.204363353,LinReg,AGTwRD,KWO
DE,3,1427.539252,1879.641666,1.795347068,LinReg,AGTwRD,KWO
JP,1,4190.771677,4542.01105,3.387136497,LinReg,AGTwRD,KWO
JP,2,6520.190475,11267.86169,4.61256828,LinReg,AGTwRD,KWO
JP,3,6472.574439,8775.804871,4.741722492,LinReg,AGTwRD,KWO
KR,1,3247.714515,5064.36197,8.581902357,LinReg,AGTwRD,KWO
KR,2,30526.6224,50710.35284,81.14165906,LinReg,AGTwRD,KWO
KR,3,21088.77198,37374.00767,62.0308097,LinReg,AGTwRD,KWO
CH,1,965.3933776,1077.183856,10.55843598,LinReg,AGTwRD,KWO
CH,2,1350.449074,1383.049627,14.26988223,LinReg,AGTwRD,KWO
CH,3,1196.972702,1215.225696,12.00704336,LinReg,AGTwRD,KWO
GB,1,5215.715743,8740.78964,9.123805413,LinReg,AGTwRD,KWO
GB,2,2362.288861,4726.22397,4.345281835,LinReg,AGTwRD,KWO
GB,3,3402.328409,6474.517658,5.913323884,LinReg,AGTwRD,KWO
US,1,6533.724731,8474.681597,2.005770531,LinReg,AGTwRD,KWO
US,2,4873.873867,5635.67055,1.484048971,LinReg,AGTwRD,KWO
US,3,6659.684625,8543.448092,1.891975492,LinReg,AGTwRD,KWO
CN,1,8469.25162,10262.55788,3.871386243,LinReg,AGTwRD,KWO
CN,2,16381.32239,25631.86364,5.675627914,LinReg,AGTwRD,KWO
CN,3,7405.616782,9613.209996,3.732288512,LinReg,AGTwRD,KWO
CA,1,190.7383725,327.6332398,0.711142429,LinReg,AllVar,KWO
CA,2,830.1785673,2363.816586,3.082115999,LinReg,AllVar,KWO
CA,3,919.7437058,2558.088468,3.413180957,LinReg,AllVar,KWO
DE,1,821.9959995,1401.704636,0.85748189,LinReg,AllVar,KWO
DE,2,2906.853004,10648.61989,3.381478155,LinReg,AllVar,KWO
DE,3,4296.037915,14905.73959,4.954815037,LinReg,AllVar,KWO
JP,1,1440.77956,2485.732575,0.921880821,LinReg,AllVar,KWO
JP,2,1955.779064,4259.933201,1.278740459,LinReg,AllVar,KWO
JP,3,1577.944395,2778.642379,1.01944927,LinReg,AllVar,KWO
KR,1,605.434092,867.6717974,1.085302076,LinReg,AllVar,KWO
KR,2,996.5669443,2046.878531,2.045223798,LinReg,AllVar,KWO
KR,3,1371.959444,2517.905777,2.672443419,LinReg,AllVar,KWO
CH,1,2598.890572,10216.36165,23.05627009,LinReg,AllVar,KWO
CH,2,267.9194414,716.9734721,2.186126148,LinReg,AllVar,KWO
CH,3,259.8657043,632.8271689,2.11246843,LinReg,AllVar,KWO
GB,1,957.6467241,2146.466034,2.010870583,LinReg,AllVar,KWO
GB,2,13100.25569,61874.59261,33.53674521,LinReg,AllVar,KWO
GB,3,17943.08314,52250.6791,44.1663323,LinReg,AllVar,KWO
US,1,2058.861553,3031.931295,0.463732923,LinReg,AllVar,KWO
US,2,9165.84759,32565.56144,2.286955043,LinReg,AllVar,KWO
US,3,17403.09504,54357.9248,4.180602545,LinReg,AllVar,KWO
CN,1,2694.005216,3424.104765,1.48275291,LinReg,AllVar,KWO
CN,2,3069.692735,4005.863762,2.006904922,LinReg,AllVar,KWO
CN,3,4277.225622,10602.65063,2.232919466,LinReg,AllVar,KWO
AU,1,961.7401541,1101.415076,6.472403757,LinReg,Macros,KWO
AU,2,5801.996821,6485.039527,47.93998948,LinReg,Macros,KWO
AU,3,1281.451327,1517.387927,7.783995019,LinReg,Macros,KWO
AT,1,237.5416848,308.8461489,3.322315576,LinReg,Macros,KWO
AT,2,121.848752,138.4234215,2.282248859,LinReg,Macros,KWO
AT,3,192.968846,230.9481523,3.185944487,LinReg,Macros,KWO
BE,1,461.8674522,726.6744185,3.51847666,LinReg,Macros,KWO
BE,2,518.8270486,770.5334702,4.455405983,LinReg,Macros,KWO
BE,3,666.2984062,924.9057041,5.78664503,LinReg,Macros,KWO
CA,1,554.8645085,655.0627236,3.387079695,LinReg,Macros,KWO
CA,2,657.3947888,827.9619387,3.772384631,LinReg,Macros,KWO
CA,3,814.4343169,898.6892875,5.066507629,LinReg,Macros,KWO
CZ,1,456.9821829,558.2374206,6.56352862,LinReg,Macros,KWO
CZ,2,528.2856325,602.9723409,8.455966582,LinReg,Macros,KWO
CZ,3,1324.166476,1715.474122,23.30002941,LinReg,Macros,KWO
DK,1,179.413544,211.9922763,3.549089795,LinReg,Macros,KWO
DK,2,242.4892605,272.5964643,5.34968602,LinReg,Macros,KWO
DK,3,257.4110953,329.7908864,5.166826774,LinReg,Macros,KWO
FI,1,277.7817418,313.7268948,6.478747842,LinReg,Macros,KWO
FI,2,159.1315564,220.8970543,3.49214997,LinReg,Macros,KWO
FI,3,219.1589293,276.4729236,5.063437998,LinReg,Macros,KWO
FR,1,792.4624968,961.3128263,1.691757936,LinReg,Macros,KWO
FR,2,731.325172,842.5220154,1.544108209,LinReg,Macros,KWO
FR,3,1938.22214,2316.093143,4.152604703,LinReg,Macros,KWO
DE,1,1052.171728,1374.331711,1.545984289,LinReg,Macros,KWO
DE,2,1990.117756,2586.739797,2.81616105,LinReg,Macros,KWO
DE,3,5515.109168,6140.070349,8.140523332,LinReg,Macros,KWO
GR,1,121.4471644,181.5629401,7.718272165,LinReg,Macros,KWO
GR,2,7129.806043,10608.69818,484.5204986,LinReg,Macros,KWO
GR,3,208.2205439,246.6931607,12.71434856,LinReg,Macros,KWO
HU,1,240.0039362,287.9129113,9.907542919,LinReg,Macros,KWO
HU,2,206.8798313,227.3104308,8.96059838,LinReg,Macros,KWO
HU,3,701.4679373,922.6370538,22.00402909,LinReg,Macros,KWO
IS,1,21.52852643,26.19425411,14.00561721,LinReg,Macros,KWO
IS,2,13.06388075,16.39497862,8.204175867,LinReg,Macros,KWO
IS,3,53.60209947,61.45889011,37.80967687,LinReg,Macros,KWO
IE,1,146.704759,182.1208378,5.626442295,LinReg,Macros,KWO
IE,2,196.8289921,253.642954,5.519905712,LinReg,Macros,KWO
IE,3,182.7893325,226.9541766,5.760280134,LinReg,Macros,KWO
IT,1,1207.466638,1301.914312,5.276810524,LinReg,Macros,KWO
IT,2,1240.645134,1349.516066,5.654631537,LinReg,Macros,KWO
IT,3,1854.324064,2280.754664,8.798306373,LinReg,Macros,KWO
JP,1,2510.053852,2975.200787,1.941076747,LinReg,Macros,KWO
JP,2,3017.874512,3248.357164,2.412550095,LinReg,Macros,KWO
JP,3,5560.597524,8113.576145,3.881754203,LinReg,Macros,KWO
KR,1,1632.851266,2180.392427,6.225663066,LinReg,Macros,KWO
KR,2,1801.808836,2241.827307,6.762147017,LinReg,Macros,KWO
KR,3,15391.49317,21261.67773,63.51557846,LinReg,Macros,KWO
LU,1,52.01280981,57.54412397,6.75135309,LinReg,Macros,KWO
LU,2,194.8821284,261.3855974,26.52410625,LinReg,Macros,KWO
LU,3,359.060868,427.5837712,48.52722115,LinReg,Macros,KWO
MX,1,528.5296406,625.8401737,6.639880847,LinReg,Macros,KWO
MX,2,578.2352162,818.7626428,7.176763053,LinReg,Macros,KWO
MX,3,2395.820713,3886.479278,27.45892206,LinReg,Macros,KWO
NL,1,430.683912,514.1345672,3.302356986,LinReg,Macros,KWO
NL,2,650.3693444,905.4745994,4.94325215,LinReg,Macros,KWO
NL,3,708.7060955,965.0771985,5.40258687,LinReg,Macros,KWO
NZ,1,68.73979141,96.51166309,4.434496408,LinReg,Macros,KWO
NZ,2,254.1990997,316.7068552,14.937822,LinReg,Macros,KWO
NZ,3,237.3464344,298.273581,14.61416143,LinReg,Macros,KWO
NO,1,152.0054082,169.7694688,3.333546946,LinReg,Macros,KWO
NO,2,211.1466853,220.733945,4.864135998,LinReg,Macros,KWO
NO,3,332.1043658,388.9853317,8.077654666,LinReg,Macros,KWO
PL,1,1201.41962,1303.367388,11.88401535,LinReg,Macros,KWO
PL,2,1817.657581,1884.181759,19.01748936,LinReg,Macros,KWO
PL,3,568.0264569,725.5968664,9.772977981,LinReg,Macros,KWO
PT,1,243.5719066,371.3396286,11.4732713,LinReg,Macros,KWO
PT,2,178.0289386,305.1280956,7.939559397,LinReg,Macros,KWO
PT,3,349.6469524,501.1337698,15.69936925,LinReg,Macros,KWO
SK,1,184.5438033,264.9705347,13.93556818,LinReg,Macros,KWO
SK,2,229.5450924,279.8289668,17.40587209,LinReg,Macros,KWO
SK,3,628.1652171,761.5667911,53.15344702,LinReg,Macros,KWO
ES,1,336.8654539,387.3093974,3.392222853,LinReg,Macros,KWO
ES,2,656.6678542,727.5622649,6.891251528,LinReg,Macros,KWO
ES,3,838.8568091,1010.710238,6.798566507,LinReg,Macros,KWO
SE,1,981.7295372,1231.984956,7.571605081,LinReg,Macros,KWO
SE,2,1894.915293,3043.734323,13.97150763,LinReg,Macros,KWO
SE,3,1312.126342,1742.155176,10.24880792,LinReg,Macros,KWO
CH,1,1071.788107,1214.851188,11.77806864,LinReg,Macros,KWO
CH,2,868.6386539,992.0132223,9.566670163,LinReg,Macros,KWO
CH,3,1383.417246,1846.55834,15.85776278,LinReg,Macros,KWO
TR,1,450.5776604,545.1669185,4.4166625,LinReg,Macros,KWO
TR,2,1586.594381,1808.977805,21.50544825,LinReg,Macros,KWO
TR,3,1080.968452,1256.498287,14.93346941,LinReg,Macros,KWO
GB,1,2414.437828,2939.963938,6.64067635,LinReg,Macros,KWO
GB,2,3654.413326,4880.202571,9.409497657,LinReg,Macros,KWO
GB,3,10766.13081,12486.64498,28.7686177,LinReg,Macros,KWO
US,1,8251.261044,9791.799556,2.633132064,LinReg,Macros,KWO
US,2,6850.316053,7476.997605,2.228690521,LinReg,Macros,KWO
US,3,16499.97581,21471.65487,5.316223616,LinReg,Macros,KWO
AR,1,284.5599212,345.4532097,8.996218755,LinReg,Macros,KWO
AR,2,1008.573946,1057.212923,35.95400252,LinReg,Macros,KWO
AR,3,942.7461703,1473.19354,37.51431471,LinReg,Macros,KWO
CL,1,206.580234,233.3693877,16.48357845,LinReg,Macros,KWO
CL,2,82.87344197,98.15960306,5.818737155,LinReg,Macros,KWO
CL,3,250.7289268,288.7886394,20.01353327,LinReg,Macros,KWO
CN,1,4844.119014,6586.962492,2.370431225,LinReg,Macros,KWO
CN,2,9626.025828,11342.64086,4.483091976,LinReg,Macros,KWO
CN,3,20852.04276,24598.07845,10.92726545,LinReg,Macros,KWO
EE,1,29.31105756,35.36782964,7.141045712,LinReg,Macros,KWO
EE,2,360.750424,390.8216892,97.93002002,LinReg,Macros,KWO
EE,3,90.37083368,131.1295822,19.79886532,LinReg,Macros,KWO
IL,1,375.410418,406.8343364,4.234303576,LinReg,Macros,KWO
IL,2,811.0381583,1021.440875,9.015167851,LinReg,Macros,KWO
IL,3,657.0138247,816.3797589,8.03591785,LinReg,Macros,KWO
RO,1,283.7259276,335.2230924,25.12217332,LinReg,Macros,KWO
RO,2,229.2421323,234.7211403,17.96719607,LinReg,Macros,KWO
RO,3,1004.099186,1080.364406,72.08318876,LinReg,Macros,KWO
RU,1,1303.873701,1559.419185,4.182392734,LinReg,Macros,KWO
RU,2,4483.707033,5108.829998,14.68438944,LinReg,Macros,KWO
RU,3,7426.82116,7765.60116,22.16012869,LinReg,Macros,KWO
SG,1,624.5097462,709.3022921,7.001747579,LinReg,Macros,KWO
SG,2,474.9550364,618.8025783,7.606537388,LinReg,Macros,KWO
SG,3,2473.709968,2726.687213,27.61286259,LinReg,Macros,KWO
SI,1,99.5537815,116.7188651,10.85547917,LinReg,Macros,KWO
SI,2,153.9526037,169.372956,15.53157719,LinReg,Macros,KWO
SI,3,135.1665213,154.0399795,13.10165096,LinReg,Macros,KWO
ZA,1,313.4709869,418.8255525,7.73152068,LinReg,Macros,KWO
ZA,2,3250.848339,4383.566739,110.4353408,LinReg,Macros,KWO
ZA,3,562.7050319,735.0017176,19.06144429,LinReg,Macros,KWO
TW,1,269.7938938,322.2364064,0.789896515,LinReg,Macros,KWO
TW,2,686.3967551,817.2272179,1.913219385,LinReg,Macros,KWO
TW,3,972.3880876,1226.32173,2.731455524,LinReg,Macros,KWO
LV,1,51.13940057,58.09119169,22.70030322,LinReg,Macros,KWO
LV,2,66.26119754,77.97954063,28.33981901,LinReg,Macros,KWO
LV,3,100.994016,124.2995969,35.94596269,LinReg,Macros,KWO
LT,1,104.7590622,114.1291315,15.99338337,LinReg,Macros,KWO
LT,2,166.9585533,209.9758604,27.23230107,LinReg,Macros,KWO
LT,3,159.618904,167.0871504,24.41187319,LinReg,Macros,KWO
CO,1,170.565629,202.8806318,13.11307111,LinReg,Macros,KWO
CO,2,490.9180001,586.818827,38.43109142,LinReg,Macros,KWO
CO,3,355.5660864,405.803073,30.30329067,LinReg,Macros,KWO
CA,1,135.5558945,429.237591,0.646598649,XGBoost,MGT,KWO
CA,2,130.0788288,423.3591715,0.628870302,XGBoost,MGT,KWO
CA,3,128.3313032,425.3318808,0.621866966,XGBoost,MGT,KWO
DE,1,468.4898672,1200.270473,0.612550842,XGBoost,MGT,KWO
DE,2,470.7044796,1205.090728,0.614982157,XGBoost,MGT,KWO
DE,3,470.6744334,1202.205045,0.614128909,XGBoost,MGT,KWO
JP,1,807.1507314,2124.762626,0.718548011,XGBoost,MGT,KWO
JP,2,912.9213924,2220.714165,0.785890259,XGBoost,MGT,KWO
